current_url,new_url,status_current,action,redirect_code,target_url,current_title,new_title,canonical,cluster,pillar,language,published_at_original,published_at_audit,date_conflict,index_status,notes
/blog/brazilian-portuguese/how-to-order-food-in-brazil-with-confidence,/blog/brazilian-portuguese/how-to-order-food-in-brazil-with-confidence,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/how-to-order-food-in-brazil-with-confidence,How to order food in Brazil with confidence,How to order food in Brazil with confidence,/blog/brazilian-portuguese/how-to-order-food-in-brazil-with-confidence,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-03-25,2025-03-25,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/ingles-para-apresentacao-profissional-em-dois-minutos,/blog/ingles/ingles-para-apresentacao-profissional-em-dois-minutos,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/ingles-para-apresentacao-profissional-em-dois-minutos,Inglês para apresentação profissional em dois minutos,Inglês para apresentação profissional em dois minutos,/blog/ingles/ingles-para-apresentacao-profissional-em-dois-minutos,Inglês,/curso-de-ingles-online,pt-BR,2025-04-21,2025-04-21,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/ingles-para-atendimento-ao-cliente-expressoes-educadas-e-naturais,/blog/ingles/ingles-para-atendimento-ao-cliente-expressoes-educadas-e-naturais,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/ingles-para-atendimento-ao-cliente-expressoes-educadas-e-naturais,Inglês para atendimento ao cliente: expressões educadas e naturais,Inglês para atendimento ao cliente: expressões educadas e naturais,/blog/ingles/ingles-para-atendimento-ao-cliente-expressoes-educadas-e-naturais,Inglês,/curso-de-ingles-online,pt-BR,2025-03-31,2025-03-31,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/ingles-para-viagem-vocabulario-essencial-para-aeroporto-e-hotel,/blog/ingles/ingles-para-viagem-vocabulario-essencial-para-aeroporto-e-hotel,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/ingles-para-viagem-vocabulario-essencial-para-aeroporto-e-hotel,Inglês para viagem: vocabulário essencial para aeroporto e hotel,Inglês para viagem: vocabulário essencial para aeroporto e hotel,/blog/ingles/ingles-para-viagem-vocabulario-essencial-para-aeroporto-e-hotel,Inglês,/curso-de-ingles-online,pt-BR,2025-03-10,2025-03-10,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ple-ru-011,/blog/ple-ru-011,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,,,Как учить португальский для Бразилии на живых занятиях,Как учить португальский для Бразилии на живых занятиях,/blog/ple-ru-011,Русский,REVIEW: pilar não identificado,REVIEW: idioma não confirmado,2025-03-12,,NO,index (não verificado individualmente por robots/sitemap nesta sessão),"Sem correspondência direta na auditoria de 94 (Publicados_Auditoria) -- não cruzado, confiar apenas no dado do código."
/blog/ioruba/numeros-em-ioruba-logica-uso-e-pratica-inicial,/blog/ioruba/numeros-em-ioruba-logica-uso-e-pratica-inicial,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ioruba/numeros-em-ioruba-logica-uso-e-pratica-inicial,"Números em iorubá: lógica, uso e prática inicial","Números em iorubá: lógica, uso e prática inicial",/blog/ioruba/numeros-em-ioruba-logica-uso-e-pratica-inicial,Iorubá,/curso-de-ioruba-online,pt-BR,2025-03-28,2025-03-28,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ioruba/palavras-iorubas-presentes-na-cultura-afro-brasileira,/blog/ioruba/palavras-iorubas-presentes-na-cultura-afro-brasileira,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ioruba/palavras-iorubas-presentes-na-cultura-afro-brasileira,Palavras iorubás presentes na cultura afro-brasileira,Palavras iorubás presentes na cultura afro-brasileira,/blog/ioruba/palavras-iorubas-presentes-na-cultura-afro-brasileira,Iorubá,/curso-de-ioruba-online,pt-BR,2025-04-18,2025-04-18,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/por-que-brasileiros-entendem-ingles-escrito-mas-travam-na-fala,/blog/ingles/por-que-brasileiros-entendem-ingles-escrito-mas-travam-na-fala,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/por-que-brasileiros-entendem-ingles-escrito-mas-travam-na-fala,Por que brasileiros entendem inglês escrito mas travam na fala,Por que brasileiros entendem inglês escrito mas travam na fala,/blog/ingles/por-que-brasileiros-entendem-ingles-escrito-mas-travam-na-fala,Inglês,/curso-de-ingles-online,pt-BR,2025-03-17,2025-03-17,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/portugues-brasileno/portugues-brasileno-para-trabajar-y-vivir-en-brasil,/blog/portugues-brasileno/portugues-brasileno-para-trabajar-y-vivir-en-brasil,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/portugues-brasileno/portugues-brasileno-para-trabajar-y-vivir-en-brasil,Portugués brasileño para trabajar y vivir en Brasil,Portugués brasileño para trabajar y vivir en Brasil,/blog/portugues-brasileno/portugues-brasileno-para-trabajar-y-vivir-en-brasil,"PLE (multilíngue -- frente congelada, ver Diagnóstico)","REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",es-ES,2025-04-16,2025-04-16,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/portuguese-for-remote-workers-living-in-brazil,/blog/brazilian-portuguese/portuguese-for-remote-workers-living-in-brazil,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/portuguese-for-remote-workers-living-in-brazil,Portuguese for remote workers living in Brazil,Portuguese for remote workers living in Brazil,/blog/brazilian-portuguese/portuguese-for-remote-workers-living-in-brazil,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-04-15,2025-04-15,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/portuguese-for-ride-apps-taxis-and-public-transportation-in-brazil,/blog/brazilian-portuguese/portuguese-for-ride-apps-taxis-and-public-transportation-in-brazil,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/portuguese-for-ride-apps-taxis-and-public-transportation-in-brazil,"Portuguese for ride apps, taxis and public transportation in Brazil","Portuguese for ride apps, taxis and public transportation in Brazil",/blog/brazilian-portuguese/portuguese-for-ride-apps-taxis-and-public-transportation-in-brazil,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-04-01,2025-04-01,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/portuguese-for-work-meetings-in-brazil-first-phrases-to-master,/blog/brazilian-portuguese/portuguese-for-work-meetings-in-brazil-first-phrases-to-master,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/portuguese-for-work-meetings-in-brazil-first-phrases-to-master,Portuguese for work meetings in Brazil: first phrases to master,Portuguese for work meetings in Brazil: first phrases to master,/blog/brazilian-portuguese/portuguese-for-work-meetings-in-brazil-first-phrases-to-master,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-03-04,2025-03-04,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/quando-usar-do-does-e-did-sem-confundir-na-conversa,/blog/ingles/quando-usar-do-does-e-did-sem-confundir-na-conversa,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/quando-usar-do-does-e-did-sem-confundir-na-conversa,"Quando usar do, does e did sem confundir na conversa","Quando usar do, does e did sem confundir na conversa",/blog/ingles/quando-usar-do-does-e-did-sem-confundir-na-conversa,Inglês,/curso-de-ingles-online,pt-BR,2025-04-14,2025-04-14,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ple-zh-012,/blog/ple-zh-012,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,,,通过真人直播课学习巴西葡萄牙语,通过真人直播课学习巴西葡萄牙语,/blog/ple-zh-012,中文,REVIEW: pilar não identificado,REVIEW: idioma não confirmado,2025-03-19,,NO,index (não verificado individualmente por robots/sitemap nesta sessão),"Sem correspondência direta na auditoria de 94 (Publicados_Auditoria) -- não cruzado, confiar apenas no dado do código."
/blog/ioruba/vocabulario-de-familia-em-ioruba-e-seu-valor-cultural,/blog/ioruba/vocabulario-de-familia-em-ioruba-e-seu-valor-cultural,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ioruba/vocabulario-de-familia-em-ioruba-e-seu-valor-cultural,Vocabulário de família em iorubá e seu valor cultural,Vocabulário de família em iorubá e seu valor cultural,/blog/ioruba/vocabulario-de-familia-em-ioruba-e-seu-valor-cultural,Iorubá,/curso-de-ioruba-online,pt-BR,2025-03-21,2025-03-21,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
